Drug_id,Drug_name,Target_id,Target_name
DB08756,Y-27632,Q13464,Rho-associated protein kinase 1
DB08756,Y-27632,O75116,Rho-associated protein kinase 2
DB08757,5-(2-chlorophenyl)furan-2-carbohydrazide,P0AE18,Methionine aminopeptidase
DB08758,"IMIDAZO[2,1-A]ISOQUINOLINE-2-CARBOHYDRAZIDE",P0AE18,Methionine aminopeptidase
DB08759,"[(3R,4S,5S,7R)-4,8-DIHYDROXY-3,5,7-TRIMETHYL-2-OXOOCTYL]PHOSPHONIC ACID",Q9ZGI2,Type I polyketide synthase PikAIV
DB08760,(2S)-2-(4-chlorophenoxy)-3-phenylpropanoic acid,P37231,Peroxisome proliferator-activated receptor gamma
DB08761,"(3S,6S)-3,6-bis(4-hydroxybenzyl)piperazine-2,5-dione",P9WPP7,Mycocyclosin synthase
DB08762,O-(((1R)-((N-PHENYLMETHOXYCARBONYL-L-ALANYL)AMINO)ETHYL)HYDROXYPHOSPHONO)-L-BENZYLACETIC ACID,P15085,Carboxypeptidase A1
DB08763,[N-(BENZYLOXYCARBONYL)AMINO](4-AMIDINOPHENYL)METHANE-PHOSPHONATE,P07477,Trypsin-1
DB08764,4-BROMO-2-FLUORO-N-[(4E)-6-METHOXY-7-[(1-METHYLPIPERIDIN-4-YL)METHOXY]QUINAZOLIN-4(1H)-YLIDENE]ANILINE,P07949,Proto-oncogene tyrosine-protein kinase receptor Ret
DB08765,"6-HYDROXY-1,3-BENZOTHIAZOLE-2-SULFONAMIDE",P14174,Macrophage migration inhibitory factor
DB08765,"6-HYDROXY-1,3-BENZOTHIAZOLE-2-SULFONAMIDE",P00918,Carbonic anhydrase 2
DB08766,Zofenoprilat,P28838,Cytosol aminopeptidase
DB08767,2-(4-METHOXYPHENYL)ACETAMIDE,P84887,Aralkylamine dehydrogenase light chain
DB08767,2-(4-METHOXYPHENYL)ACETAMIDE,P84888,Aralkylamine dehydrogenase heavy chain
DB08768,N(6)-dimethylallyladenine,P24941,Cyclin-dependent kinase 2
DB08770,"4-{2-[(7-amino-2-furan-2-yl[1,2,4]triazolo[1,5-a][1,3,5]triazin-5-yl)amino]ethyl}phenol",P29274,Adenosine receptor A2a
DB08771,"(5R)-2-[(2-Fluorophenyl)amino]-5-isopropyl-1,3-thiazol-4(5H)-one",P28845,Corticosteroid 11-beta-dehydrogenase isozyme 1
DB08772,Zopolrestat,P15121,Aldose reductase
DB08772,Zopolrestat,O60218,Aldo-keto reductase family 1 member B10
DB08773,2-(4-hydroxyphenyl)benzo[b]thiophen-6-ol,Q15596,Nuclear receptor coactivator 2
DB08773,2-(4-hydroxyphenyl)benzo[b]thiophen-6-ol,P03372,Estrogen receptor
DB08774,"1-[(2S)-4-(5-phenyl-1H-pyrazolo[3,4-b]pyridin-4-yl)morpholin-2-yl]methanamine",O14757,Serine/threonine-protein kinase Chk1
DB08775,Benzoyl-tyrosine-alanine-fluoro-methyl ketone,Q9UBX1,Cathepsin F
DB08776,"N-(4-OXO-5,6,7,8-TETRAHYDRO-4H-[1,3]THIAZOLO[5,4-C]AZEPIN-2-YL)ACETAMIDE",O14757,Serine/threonine-protein kinase Chk1
DB08777,"5,6,7,8-TETRAHYDRO[1]BENZOTHIENO[2,3-D]PYRIMIDIN-4(3H)-ONE",O14757,Serine/threonine-protein kinase Chk1
DB08778,"[4-amino-2-(tert-butylamino)-1,3-thiazol-5-yl](phenyl)methanone",O14757,Serine/threonine-protein kinase Chk1
DB08779,2-(methylsulfanyl)-5-(thiophen-2-ylmethyl)-1H-imidazol-4-ol,O14757,Serine/threonine-protein kinase Chk1
DB08780,6-MORPHOLIN-4-YL-9H-PURINE,O14757,Serine/threonine-protein kinase Chk1
DB08781,"1-[(2S)-4-(5-BROMO-1H-PYRAZOLO[3,4-B]PYRIDIN-4-YL)MORPHOLIN-2-YL]METHANAMINE",O14757,Serine/threonine-protein kinase Chk1
DB08782,4-(2-AMINOETHYL)BENZENESULFONAMIDE,P00918,Carbonic anhydrase 2
DB08783,(4-{(2S)-2-[(tert-butoxycarbonyl)amino]-3-methoxy-3-oxopropyl}phenyl)methaneseleninic acid,P18031,Tyrosine-protein phosphatase non-receptor type 1
DB08784,2-(4-CHLORO-PHENYLAMINO)-NICOTINIC ACID,Q9HBL8,NmrA-like family domain-containing protein 1
DB08785,4-Methylcoumarin,P16218,Endoglucanase H
DB08786,4-(2-methoxyethoxy)-6-methylpyrimidin-2-amine,P07900,Heat shock protein HSP 90-alpha
DB08787,"4-(2,4-dichlorophenyl)-5-phenyldiazenyl-pyrimidin-2-amine",P07900,Heat shock protein HSP 90-alpha
DB08788,"3,6-DIAMINO-5-CYANO-4-(4-ETHOXYPHENYL)THIENO[2,3-B]PYRIDINE-2-CARBOXAMIDE",P07900,Heat shock protein HSP 90-alpha
DB08789,"2-AMINO-4-(2,4-DICHLOROPHENYL)-N-ETHYLTHIENO[2,3-D]PYRIMIDINE-6-CARBOXAMIDE",P07900,Heat shock protein HSP 90-alpha
DB08790,1-PHENYL-1H-PYRAZOLE-4-CARBOXYLIC ACID,O60760,Hematopoietic prostaglandin D synthase
DB08791,"1-[(2-NITROPHENYL)SULFONYL]-1H-PYRROLO[3,2-B]PYRIDINE-6-CARBOXAMIDE",Q9NWH9,MET
DB08791,"1-[(2-NITROPHENYL)SULFONYL]-1H-PYRROLO[3,2-B]PYRIDINE-6-CARBOXAMIDE",P08581,Hepatocyte growth factor receptor
DB08794,Ethyl biscoumacetate,P15104,Glutamine synthetase
DB08794,Ethyl biscoumacetate,P08684,Cytochrome P450 3A4
DB08795,Azidocillin,Q8DNB6,Penicillin-binding protein 2a
DB08795,Azidocillin,Q7CRA4,Penicillin-binding protein 1b
DB08795,Azidocillin,Q75Y35,Penicillin-binding protein 3
DB08795,Azidocillin,Q8DR59,Penicillin-binding protein 1A
DB08795,Azidocillin,P0A3M6,Penicillin-binding protein 2B
DB08795,Azidocillin,O76082,Solute carrier family 22 member 5
DB08795,Azidocillin,P46059,Solute carrier family 15 member 1
DB08795,Azidocillin,Q16348,Solute carrier family 15 member 2
DB08798,Sulfamoxole,Q27738,Dihydropteroate synthetase
DB08798,Sulfamoxole,P11712,Cytochrome P450 2C9
DB08799,Antazoline,P35367,Histamine H1 receptor
DB08800,Chloropyramine,P35367,Histamine H1 receptor
DB08801,Dimetindene,P35367,Histamine H1 receptor
DB08801,Dimetindene,P08172,Muscarinic acetylcholine receptor M2
DB08802,Isothipendyl,P35367,Histamine H1 receptor
DB08804,Nandrolone decanoate,P10275,Androgen receptor
DB08804,Nandrolone decanoate,P11511,Aromatase
DB08804,Nandrolone decanoate,P27338,Amine oxidase [flavin-containing] B
DB08804,Nandrolone decanoate,P21397,Amine oxidase [flavin-containing] A
DB08805,Metiamide,P25021,Histamine H2 receptor
DB08806,Roxatidine acetate,P25021,Histamine H2 receptor
DB08807,Bopindolol,P08908,5-hydroxytryptamine receptor 1A
DB08807,Bopindolol,P07550,Beta-2 adrenergic receptor
DB08807,Bopindolol,P13945,Beta-3 adrenergic receptor
DB08807,Bopindolol,P08588,Beta-1 adrenergic receptor
DB08807,Bopindolol,P28222,5-hydroxytryptamine receptor 1B
DB08807,Bopindolol,P10635,Cytochrome P450 2D6
DB08808,Bupranolol,P07550,Beta-2 adrenergic receptor
DB08808,Bupranolol,P13945,Beta-3 adrenergic receptor
DB08808,Bupranolol,P08588,Beta-1 adrenergic receptor
DB08808,Bupranolol,P10635,Cytochrome P450 2D6
DB08809,Dichloroacetic acid,Q15118,"[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 1, mitochondrial"
DB08809,Dichloroacetic acid,O43708,Maleylacetoacetate isomerase
DB08810,Cinitapride,P08908,5-hydroxytryptamine receptor 1A
DB08810,Cinitapride,Q13639,5-hydroxytryptamine receptor 4
DB08810,Cinitapride,P28223,5-hydroxytryptamine receptor 2A
DB08811,Tofisopam,P27815,"cAMP-specific 3',5'-cyclic phosphodiesterase 4A"
DB08811,Tofisopam,Q9Y233,"cAMP and cAMP-inhibited cGMP 3',5'-cyclic phosphodiesterase 10A"
DB08811,Tofisopam,Q14432,"cGMP-inhibited 3',5'-cyclic phosphodiesterase A"
DB08811,Tofisopam,O00408,"cGMP-dependent 3',5'-cyclic phosphodiesterase"
DB08811,Tofisopam,P08684,Cytochrome P450 3A4
DB08813,Nadroparin,P49908,Selenoprotein P
DB08813,Nadroparin,P01008,Antithrombin-III
DB08813,Nadroparin,P01106,Myc proto-oncogene protein
DB08813,Nadroparin,P01100,Proto-oncogene c-Fos
DB08813,Nadroparin,P16109,P-selectin
DB08814,Triflusal,P23219,COX1
DB08814,Triflusal,P19838,Nuclear factor NF-kappa-B p105 subunit
DB08814,Triflusal,Q9Y233,"cAMP and cAMP-inhibited cGMP 3',5'-cyclic phosphodiesterase 10A"
DB08814,Triflusal,P60321,NOS2
DB08814,Triflusal,P35228,"Nitric oxide synthase, inducible"
DB08814,Triflusal,P02768,Serum albumin
DB08815,Lurasidone,P14416,D(2) dopamine receptor
DB08815,Lurasidone,P18825,Alpha-2C adrenergic receptor
DB08815,Lurasidone,P28223,5-hydroxytryptamine receptor 2A
DB08815,Lurasidone,P08908,5-hydroxytryptamine receptor 1A
DB08815,Lurasidone,P34969,5-hydroxytryptamine receptor 7
DB08815,Lurasidone,P08913,Alpha-2A adrenergic receptor
DB08815,Lurasidone,P08684,Cytochrome P450 3A4
DB08816,Ticagrelor,Q9H244,P2Y purinoceptor 12
DB08816,Ticagrelor,P08684,Cytochrome P450 3A4
DB08816,Ticagrelor,P11712,Cytochrome P450 2C9
DB08816,Ticagrelor,P02768,Serum albumin
DB08816,Ticagrelor,P08183,Multidrug resistance protein 1
DB08818,Hyaluronic acid,P13611,Versican core protein
DB08818,Hyaluronic acid,O75330,Hyaluronan mediated motility receptor
DB08818,Hyaluronic acid,Q86UW8,Hyaluronan and proteoglycan link protein 4
DB08818,Hyaluronic acid,Q07021,"Complement component 1 Q subcomponent-binding protein, mitochondrial"
DB08818,Hyaluronic acid,P98066,Tumor necrosis factor-inducible gene 6 protein
DB08818,Hyaluronic acid,P10915,Hyaluronan and proteoglycan link protein 1
DB08818,Hyaluronic acid,Q8WWQ8,Stabilin-2
DB08818,Hyaluronic acid,Q96S86,Hyaluronan and proteoglycan link protein 3
DB08818,Hyaluronic acid,O14594,Neurocan core protein
DB08818,Hyaluronic acid,Q14520,Hyaluronan-binding protein 2
DB08818,Hyaluronic acid,Q5JVS0,Intracellular hyaluronan-binding protein 4
DB08818,Hyaluronic acid,Q9BZV3,Interphotoreceptor matrix proteoglycan 2
DB08818,Hyaluronic acid,Q6UX15,Layilin
DB08818,Hyaluronic acid,P16070,CD44 antigen
DB08818,Hyaluronic acid,P05362,Intercellular adhesion molecule 1
DB08819,Tafluprost,P43088,Prostaglandin F2-alpha receptor
DB08819,Tafluprost,P35354,Prostaglandin G/H synthase 2
DB08820,Ivacaftor,P13569,Cystic fibrosis transmembrane conductance regulator
DB08820,Ivacaftor,P08684,Cytochrome P450 3A4
DB08820,Ivacaftor,P20815,Cytochrome P450 3A5
DB08820,Ivacaftor,P02768,Serum albumin
DB08820,Ivacaftor,P02763,Alpha-1-acid glycoprotein 1
DB08820,Ivacaftor,P08183,Multidrug resistance protein 1
DB08822,Azilsartan medoxomil,P30556,Type-1 angiotensin II receptor
DB08824,Ioflupane I-123,Q01959,Sodium-dependent dopamine transporter
DB08826,Deferiprone,P19224,UDP-glucuronosyltransferase 1-6
DB08827,Lomitapide,P55157,Microsomal triglyceride transfer protein large subunit
DB08827,Lomitapide,P08684,Cytochrome P450 3A4
DB08827,Lomitapide,P08183,Multidrug resistance protein 1
DB08828,Vismodegib,Q99835,Smoothened homolog
DB08828,Vismodegib,P11712,Cytochrome P450 2C9
DB08828,Vismodegib,P08684,Cytochrome P450 3A4
DB08828,Vismodegib,P10632,Cytochrome P450 2C8
DB08828,Vismodegib,P33261,Cytochrome P450 2C19
DB08828,Vismodegib,P02768,Serum albumin
DB08828,Vismodegib,P02763,Alpha-1-acid glycoprotein 1
DB08828,Vismodegib,P08183,Multidrug resistance protein 1
DB08828,Vismodegib,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB08830,Dehydroascorbic acid,P11166,"Solute carrier family 2, facilitated glucose transporter member 1"
DB08831,2-deoxyglucose,P11166,"Solute carrier family 2, facilitated glucose transporter member 1"
DB08833,Taurochenodeoxycholic acid,P08684,Cytochrome P450 3A4
DB08833,Taurochenodeoxycholic acid,P46721,Solute carrier organic anion transporter family member 1A2
DB08833,Taurochenodeoxycholic acid,Q9UPY5,Cystine/glutamate transporter
DB08834,Tauroursodeoxycholic acid,P04800,Cytochrome P450 3A1
DB08834,Tauroursodeoxycholic acid,P05183,Cytochrome P450 3A2
DB08834,Tauroursodeoxycholic acid,P11711,Cytochrome P450 2A1
DB08834,Tauroursodeoxycholic acid,P15149,Cytochrome P450 2A2
DB08834,Tauroursodeoxycholic acid,P00176,Cytochrome P450 2B1
DB08834,Tauroursodeoxycholic acid,P04167,Cytochrome P450 2B2
DB08834,Tauroursodeoxycholic acid,P12790,Cytochrome P450 2B9
DB08834,Tauroursodeoxycholic acid,P46721,Solute carrier organic anion transporter family member 1A2
DB08834,Tauroursodeoxycholic acid,Q9UPY5,Cystine/glutamate transporter
DB08835,Spaglumic Acid,Q04609,Glutamate carboxypeptidase 2
DB08835,Spaglumic Acid,Q7Z2H8,Proton-coupled amino acid transporter 1
DB08836,Temocapril,P12821,Angiotensin-converting enzyme
DB08836,Temocapril,P46059,Solute carrier family 15 member 1
DB08836,Temocapril,P46721,Solute carrier organic anion transporter family member 1A2
DB08837,Tetraethylammonium,Q9UGM1,Neuronal acetylcholine receptor subunit alpha-9
DB08837,Tetraethylammonium,P0A334,pH-gated potassium channel KcsA
DB08837,Tetraethylammonium,Q08460,Calcium-activated potassium channel subunit alpha-1
DB08837,Tetraethylammonium,Q09470,Potassium voltage-gated channel subfamily A member 1
DB08837,Tetraethylammonium,O15245,Solute carrier family 22 member 1
DB08837,Tetraethylammonium,O15244,Solute carrier family 22 member 2
DB08837,Tetraethylammonium,O75751,Solute carrier family 22 member 3
DB08837,Tetraethylammonium,Q9H015,Solute carrier family 22 member 4
DB08837,Tetraethylammonium,O76082,Solute carrier family 22 member 5
DB08837,Tetraethylammonium,Q8TCC7,Solute carrier family 22 member 8
DB08837,Tetraethylammonium,Q96FL8,Multidrug and toxin extrusion protein 1
DB08838,Agmatine,Q05586,"Glutamate receptor ionotropic, NMDA 1"
DB08838,Agmatine,Q00975,Voltage-dependent N-type calcium channel subunit alpha-1B
DB08838,Agmatine,Q9UHC3,Acid-sensing ion channel 3
DB08838,Agmatine,P02708,Acetylcholine receptor subunit alpha
DB08838,Agmatine,P48048,ATP-sensitive inward rectifier potassium channel 1
DB08838,Agmatine,Q9Y2I1,Nischarin
DB08838,Agmatine,P18825,Alpha-2C adrenergic receptor
DB08838,Agmatine,P08684,Cytochrome P450 3A4
DB08838,Agmatine,O15245,Solute carrier family 22 member 1
DB08838,Agmatine,O15244,Solute carrier family 22 member 2
DB08838,Agmatine,O75751,Solute carrier family 22 member 3
DB08838,Agmatine,Q9UM01,Y+L amino acid transporter 1
DB08839,Serotonin,P31645,Sodium-dependent serotonin transporter
DB08839,Serotonin,P28223,5-hydroxytryptamine receptor 2A
DB08839,Serotonin,P46098,5-hydroxytryptamine receptor 3A
DB08839,Serotonin,O95264,5-hydroxytryptamine receptor 3B
DB08839,Serotonin,Q05940,Synaptic vesicular amine transporter
DB08839,Serotonin,O15244,Solute carrier family 22 member 2
DB08840,N-methylnicotinamide,Q06278,Aldehyde oxidase
DB08840,N-methylnicotinamide,O15244,Solute carrier family 22 member 2
DB08840,N-methylnicotinamide,Q96FL8,Multidrug and toxin extrusion protein 1
DB08840,N-methylnicotinamide,Q86VL8,Multidrug and toxin extrusion protein 2
DB08841,Tyramine,O75751,Solute carrier family 22 member 3
DB08842,Acetylcarnitine,O76082,Solute carrier family 22 member 5
DB08842,Acetylcarnitine,Q9WTN6,Solute carrier family 22 member 21
DB08843,GS 0573,Q4U2R8,Solute carrier family 22 member 6
DB08844,Uric acid,P06737,PYGL
DB08844,Uric acid,Q4U2R8,Solute carrier family 22 member 6
DB08844,Uric acid,Q8TCC7,Solute carrier family 22 member 8
DB08844,Uric acid,Q9NRM0,"Solute carrier family 2, facilitated glucose transporter member 9"
DB08845,Oxogluric acid,P00509,Aspartate aminotransferase
DB08846,Ellagic acid,P68400,Casein kinase II subunit alpha
DB08846,Ellagic acid,O43570,Carbonic anhydrase 12
DB08846,Ellagic acid,P17612,cAMP-dependent protein kinase catalytic subunit alpha
DB08846,Ellagic acid,Q14534,Squalene monooxygenase
DB08846,Ellagic acid,P17252,Protein kinase C alpha type
DB08846,Ellagic acid,P05771,Protein kinase C beta type
DB08846,Ellagic acid,Q16790,Carbonic anhydrase 9
DB08846,Ellagic acid,P43166,Carbonic anhydrase 7
DB08846,Ellagic acid,P23280,Carbonic anhydrase 6
DB08846,Ellagic acid,P00918,Carbonic anhydrase 2
DB08846,Ellagic acid,Q9ULX7,Carbonic anhydrase 14
DB08846,Ellagic acid,P22748,Carbonic anhydrase 4
DB08846,Ellagic acid,P43405,Tyrosine-protein kinase SYK
DB08846,Ellagic acid,P00915,Carbonic anhydrase 1
DB08846,Ellagic acid,P07451,Carbonic anhydrase 3
DB08846,Ellagic acid,Q9Y2D0,"Carbonic anhydrase 5B, mitochondrial"
DB08846,Ellagic acid,P35218,"Carbonic anhydrase 5A, mitochondrial"
DB08846,Ellagic acid,P04798,Cytochrome P450 1A1
DB08846,Ellagic acid,P05181,Cytochrome P450 2E1
DB08846,Ellagic acid,Q4U2R8,Solute carrier family 22 member 6
DB08846,Ellagic acid,Q9NSA0,Solute carrier family 22 member 11
DB08847,Hydroxyproline,Q7Z2H8,Proton-coupled amino acid transporter 1
DB08848,Guvacine,P48065,Sodium- and chloride-dependent betaine transporter
DB08848,Guvacine,Q9NSD5,Sodium- and chloride-dependent GABA transporter 2
DB08848,Guvacine,P48066,Sodium- and chloride-dependent GABA transporter 3
DB08848,Guvacine,P30531,Sodium- and chloride-dependent GABA transporter 1
DB08849,Nipecotic acid,Q7Z2H8,Proton-coupled amino acid transporter 1
DB08855,Leukotriene C4,Q9Y271,Cysteinyl leukotriene receptor 1
DB08855,Leukotriene C4,Q9NS75,Cysteinyl leukotriene receptor 2
DB08855,Leukotriene C4,P33527,Multidrug resistance-associated protein 1
DB08855,Leukotriene C4,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB08855,Leukotriene C4,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB08856,DADLE,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB08857,Bamet-UD2,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB08858,cis-Diamminechlorocholylglycinateplatinum(II),Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB08860,Pitavastatin,P04035,3-hydroxy-3-methylglutaryl-coenzyme A reductase
DB08860,Pitavastatin,P20701,Integrin alpha-L
DB08860,Pitavastatin,P16662,UDP-glucuronosyltransferase 2B7
DB08860,Pitavastatin,P35503,UDP-glucuronosyltransferase 1-3
DB08860,Pitavastatin,P11712,Cytochrome P450 2C9
DB08860,Pitavastatin,P10632,Cytochrome P450 2C8
DB08860,Pitavastatin,P02768,Serum albumin
DB08860,Pitavastatin,P02763,Alpha-1-acid glycoprotein 1
DB08860,Pitavastatin,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB08860,Pitavastatin,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB08860,Pitavastatin,O94956,Solute carrier organic anion transporter family member 2B1
DB08860,Pitavastatin,Q14973,Sodium/bile acid cotransporter
DB08860,Pitavastatin,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB08860,Pitavastatin,P08183,Multidrug resistance protein 1
DB08860,Pitavastatin,Q92887,Canalicular multispecific organic anion transporter 1
DB08860,Pitavastatin,O95342,Bile salt export pump
DB08861,DPDPE,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB08862,Cholecystokinin,P32238,Cholecystokinin receptor type A
DB08862,Cholecystokinin,P04049,RAF proto-oncogene serine/threonine-protein kinase
DB08862,Cholecystokinin,P27361,Mitogen-activated protein kinase 3
DB08862,Cholecystokinin,P01133,Pro-epidermal growth factor
DB08862,Cholecystokinin,P05771,Protein kinase C beta type
DB08862,Cholecystokinin,P32239,Gastrin/cholecystokinin type B receptor
DB08862,Cholecystokinin,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB08862,Cholecystokinin,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB08862,Cholecystokinin,O94956,Solute carrier organic anion transporter family member 2B1
DB08864,Rilpivirine,O75469,Nuclear receptor subfamily 1 group I member 2
DB08864,Rilpivirine,Q72547,Reverse transcriptase/RNaseH
DB08864,Rilpivirine,P08684,Cytochrome P450 3A4
DB08864,Rilpivirine,P33261,Cytochrome P450 2C19
DB08864,Rilpivirine,P20813,Cytochrome P450 2B6
DB08864,Rilpivirine,P10635,Cytochrome P450 2D6
DB08864,Rilpivirine,P02768,Serum albumin
DB08864,Rilpivirine,P08183,Multidrug resistance protein 1
DB08864,Rilpivirine,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB08864,Rilpivirine,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB08864,Rilpivirine,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB08865,Crizotinib,Q9UM73,ALK tyrosine kinase receptor
DB08865,Crizotinib,Q9NWH9,MET
DB08865,Crizotinib,P08581,Hepatocyte growth factor receptor
DB08865,Crizotinib,P08684,Cytochrome P450 3A4
DB08865,Crizotinib,P20815,Cytochrome P450 3A5
DB08865,Crizotinib,P20813,Cytochrome P450 2B6
DB08865,Crizotinib,P08183,Multidrug resistance protein 1
DB08867,Ulipristal,P10275,Androgen receptor
DB08867,Ulipristal,P04150,Glucocorticoid receptor
DB08867,Ulipristal,P06401,Progesterone receptor
DB08867,Ulipristal,P08684,Cytochrome P450 3A4
DB08867,Ulipristal,P05177,Cytochrome P450 1A2
DB08867,Ulipristal,P02768,Serum albumin
DB08867,Ulipristal,P02763,Alpha-1-acid glycoprotein 1
DB08868,Fingolimod,Q9H228,Sphingosine 1-phosphate receptor 5
DB08868,Fingolimod,Q13547,Histone deacetylase 1
DB08868,Fingolimod,P21453,Sphingosine 1-phosphate receptor 1
DB08868,Fingolimod,O95977,Sphingosine 1-phosphate receptor 4
DB08868,Fingolimod,Q99500,Sphingosine 1-phosphate receptor 3
DB08868,Fingolimod,Q9NYA1,Sphingosine kinase 1
DB08868,Fingolimod,P05181,Cytochrome P450 2E1
DB08868,Fingolimod,P78329,Phylloquinone omega-hydroxylase CYP4F2
DB08868,Fingolimod,P43004,Excitatory amino acid transporter 2
DB08868,Fingolimod,P43003,Excitatory amino acid transporter 1
DB08868,Fingolimod,P08183,Multidrug resistance protein 1
DB08868,Fingolimod,P33527,Multidrug resistance-associated protein 1
DB08869,Tesamorelin,Q02643,Growth hormone-releasing hormone receptor
DB08870,Brentuximab vedotin,P28908,Tumor necrosis factor receptor superfamily member 8
DB08870,Brentuximab vedotin,P08684,Cytochrome P450 3A4
DB08870,Brentuximab vedotin,Q2M3G0,ATP-binding cassette sub-family B member 5
DB08871,Eribulin,P10415,Apoptosis regulator Bcl-2
DB08871,Eribulin,Q9H4B7,Tubulin beta-1 chain
DB08872,Gabapentin enacarbil,P54289,Voltage-dependent calcium channel subunit alpha-2/delta-1
DB08872,Gabapentin enacarbil,Q9NY47,Voltage-dependent calcium channel subunit alpha-2/delta-2
DB08872,Gabapentin enacarbil,Q8N695,Sodium-coupled monocarboxylate transporter 1
DB08872,Gabapentin enacarbil,Q9Y289,Sodium-dependent multivitamin transporter
DB08873,Boceprevir,B0B3C9,Genome polyprotein
DB08873,Boceprevir,P08684,Cytochrome P450 3A4
DB08873,Boceprevir,P20815,Cytochrome P450 3A5
DB08873,Boceprevir,P08183,Multidrug resistance protein 1
DB08874,Fidaxomicin,Q18BX5,RNA polymerase sigma factor SigA
DB08874,Fidaxomicin,P08684,Cytochrome P450 3A4
DB08874,Fidaxomicin,P08183,Multidrug resistance protein 1
DB08875,Cabozantinib,P35968,Vascular endothelial growth factor receptor 2
DB08875,Cabozantinib,P07949,Proto-oncogene tyrosine-protein kinase receptor Ret
DB08875,Cabozantinib,Q9NWH9,MET
DB08875,Cabozantinib,P08581,Hepatocyte growth factor receptor
DB08875,Cabozantinib,P08684,Cytochrome P450 3A4
DB08875,Cabozantinib,P11712,Cytochrome P450 2C9
DB08875,Cabozantinib,P10632,Cytochrome P450 2C8
DB08877,Ruxolitinib,P23458,Tyrosine-protein kinase JAK1
DB08877,Ruxolitinib,O60674,Tyrosine-protein kinase JAK2
DB08877,Ruxolitinib,P08684,Cytochrome P450 3A4
DB08878,Aminopterin,P00374,Dihydrofolate reductase
DB08878,Aminopterin,Q96NT5,Proton-coupled folate transporter
DB08879,Belimumab,Q9Y275,Tumor necrosis factor ligand superfamily member 13B
DB08880,Teriflunomide,Q02127,"Dihydroorotate dehydrogenase (quinone), mitochondrial"
DB08880,Teriflunomide,P10632,Cytochrome P450 2C8
DB08880,Teriflunomide,P05177,Cytochrome P450 1A2
DB08880,Teriflunomide,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB08880,Teriflunomide,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB08881,Vemurafenib,P15056,Serine/threonine-protein kinase B-raf
DB08881,Vemurafenib,P05177,Cytochrome P450 1A2
DB08881,Vemurafenib,P10635,Cytochrome P450 2D6
DB08881,Vemurafenib,P08684,Cytochrome P450 3A4
DB08881,Vemurafenib,P11712,Cytochrome P450 2C9
DB08881,Vemurafenib,P10632,Cytochrome P450 2C8
DB08881,Vemurafenib,P20813,Cytochrome P450 2B6
DB08881,Vemurafenib,P02768,Serum albumin
DB08881,Vemurafenib,P02763,Alpha-1-acid glycoprotein 1
DB08881,Vemurafenib,P33527,Multidrug resistance-associated protein 1
DB08881,Vemurafenib,Q9UNQ0,ATP-binding cassette sub-family G member 2
DB08881,Vemurafenib,P08183,Multidrug resistance protein 1
DB08882,Linagliptin,P27487,Dipeptidyl peptidase 4
DB08882,Linagliptin,P08684,Cytochrome P450 3A4
DB08882,Linagliptin,P08183,Multidrug resistance protein 1
DB08882,Linagliptin,O15245,Solute carrier family 22 member 1
DB08882,Linagliptin,O15244,Solute carrier family 22 member 2
DB08882,Linagliptin,O75751,Solute carrier family 22 member 3
DB08883,Perampanel,P42261,Glutamate receptor 1
DB08883,Perampanel,P08684,Cytochrome P450 3A4
DB08883,Perampanel,P20815,Cytochrome P450 3A5
DB08883,Perampanel,P05177,Cytochrome P450 1A2
DB08883,Perampanel,P20813,Cytochrome P450 2B6
DB08884,Gadoxetic acid,Q9Y6L6,Solute carrier organic anion transporter family member 1B1
DB08884,Gadoxetic acid,Q9NPD5,Solute carrier organic anion transporter family member 1B3
DB08884,Gadoxetic acid,O15438,Canalicular multispecific organic anion transporter 2
DB08884,Gadoxetic acid,Q92887,Canalicular multispecific organic anion transporter 1
DB08884,Gadoxetic acid,O15439,Multidrug resistance-associated protein 4
DB08885,Aflibercept,P15692,Vascular endothelial growth factor A
DB08885,Aflibercept,P49765,Vascular endothelial growth factor B
DB08885,Aflibercept,P49763,Placenta growth factor
DB08886,Asparaginase Erwinia chrysanthemi,P05543,Thyroxine-binding globulin
DB08888,Ocriplasmin,P02751,Fibronectin
DB08888,Ocriplasmin,P01023,Alpha-2-macroglobulin
DB08888,Ocriplasmin,P08697,Alpha-2-antiplasmin
DB08889,Carfilzomib,P20618,Proteasome subunit beta type-1
